# Athena++ data at time=1.026313e-01  cycle=35  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3     
0002 -4.96094e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0003 -4.88281e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0004 -4.80469e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0005 -4.72656e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0006 -4.64844e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0007 -4.57031e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0008 -4.49219e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0009 -4.41406e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0010 -4.33594e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0011 -4.25781e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0012 -4.17969e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0013 -4.10156e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0014 -4.02344e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0015 -3.94531e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0016 -3.86719e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0017 -3.78906e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0018 -3.71094e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0019 -3.63281e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0020 -3.55469e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0021 -3.47656e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0022 -3.39844e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0023 -3.32031e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0024 -3.24219e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0025 -3.16406e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0026 -3.08594e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0027 -3.00781e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0028 -2.92969e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0029 -2.85156e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0030 -2.77344e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0031 -2.69531e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0032 -2.61719e-01  1.00000e+00  1.00000e+00  0.00000e+00  0.00000e+00  0.00000e+00
0033 -2.53906e-01  1.00000e+00  1.00000e+00  8.07191e-17  0.00000e+00  0.00000e+00
0034 -2.46094e-01  1.00000e+00  1.00000e+00  3.22787e-16  0.00000e+00  0.00000e+00
0035 -2.38281e-01  1.00000e+00  1.00000e+00  7.74844e-15  0.00000e+00  0.00000e+00
0036 -2.30469e-01  1.00000e+00  1.00000e+00  1.58396e-13  0.00000e+00  0.00000e+00
0037 -2.22656e-01  1.00000e+00  1.00000e+00  2.77151e-12  0.00000e+00  0.00000e+00
0038 -2.14844e-01  1.00000e+00  1.00000e+00  4.24605e-11  0.00000e+00  0.00000e+00
0039 -2.07031e-01  1.00000e+00  1.00000e+00  5.69196e-10  0.00000e+00  0.00000e+00
0040 -1.99219e-01  1.00000e+00  1.00000e+00  6.66895e-09  0.00000e+00  0.00000e+00
0041 -1.91406e-01  1.00000e+00  1.00000e+00  6.81002e-08  0.00000e+00  0.00000e+00
0042 -1.83594e-01  9.99999e-01  9.99999e-01  6.03195e-07  0.00000e+00  0.00000e+00
0043 -1.75781e-01  9.99996e-01  9.99995e-01  4.60212e-06  0.00000e+00  0.00000e+00
0044 -1.67969e-01  9.99975e-01  9.99965e-01  2.99651e-05  0.00000e+00  0.00000e+00
0045 -1.60156e-01  9.99861e-01  9.99805e-01  1.64615e-04  0.00000e+00  0.00000e+00
0046 -1.52344e-01  9.99363e-01  9.99109e-01  7.53400e-04  0.00000e+00  0.00000e+00
0047 -1.44531e-01  9.97602e-01  9.96644e-01  2.83950e-03  0.00000e+00  0.00000e+00
0048 -1.36719e-01  9.92619e-01  9.89685e-01  8.75370e-03  0.00000e+00  0.00000e+00
0049 -1.28906e-01  9.81427e-01  9.74108e-01  2.21261e-02  0.00000e+00  0.00000e+00
0050 -1.21094e-01  9.61306e-01  9.46287e-01  4.64904e-02  0.00000e+00  0.00000e+00
0051 -1.13281e-01  9.31660e-01  9.05713e-01  8.31776e-02  0.00000e+00  0.00000e+00
0052 -1.05469e-01  8.94452e-01  8.55501e-01  1.30602e-01  0.00000e+00  0.00000e+00
0053 -9.76562e-02  8.52809e-01  8.00271e-01  1.85596e-01  0.00000e+00  0.00000e+00
0054 -8.98438e-02  8.09470e-01  7.43913e-01  2.45153e-01  0.00000e+00  0.00000e+00
0055 -8.20312e-02  7.66211e-01  6.88846e-01  3.07189e-01  0.00000e+00  0.00000e+00
0056 -7.42188e-02  7.24013e-01  6.36312e-01  3.70457e-01  0.00000e+00  0.00000e+00
0057 -6.64062e-02  6.83376e-01  5.86864e-01  4.34234e-01  0.00000e+00  0.00000e+00
0058 -5.85938e-02  6.44546e-01  5.40703e-01  4.98070e-01  0.00000e+00  0.00000e+00
0059 -5.07812e-02  6.07639e-01  4.97850e-01  5.61656e-01  0.00000e+00  0.00000e+00
0060 -4.29688e-02  5.72717e-01  4.58244e-01  6.24739e-01  0.00000e+00  0.00000e+00
0061 -3.51562e-02  5.39808e-01  4.21806e-01  6.87046e-01  0.00000e+00  0.00000e+00
0062 -2.73438e-02  5.08985e-01  3.88520e-01  7.48122e-01  0.00000e+00  0.00000e+00
0063 -1.95312e-02  4.80876e-01  3.58600e-01  8.06969e-01  0.00000e+00  0.00000e+00
0064 -1.17188e-02  4.55570e-01  3.32843e-01  8.60968e-01  0.00000e+00  0.00000e+00
0065 -3.90625e-03  4.36301e-01  3.13442e-01  9.04170e-01  0.00000e+00  0.00000e+00
0066  3.90625e-03  4.28060e-01  3.03390e-01  9.26890e-01  0.00000e+00  0.00000e+00
